@RELATION task_execution_prediction

@ATTRIBUTE task_length NUMERIC
@ATTRIBUTE num_parents NUMERIC
@ATTRIBUTE vm_mips NUMERIC
@ATTRIBUTE vm_pes NUMERIC
@ATTRIBUTE actual_execution_time NUMERIC

@DATA
1460,1,2500,2,0.29
53620,1,2500,2,10.72
1170,1,2000,2,0.29
56920,1,500,2,56.92
26020,1,500,2,26.02
72320,1,1000,2,36.16
32780,1,1000,2,16.39
70960,1,1500,2,23.65
67630,1,2000,2,16.91
55070,1,2500,2,11.01
1300,1,500,2,1.3
2530,1,500,2,2.53
1400,1,500,2,1.4
1590,1,500,2,1.59
1880,1,500,2,1.88
1580,1,500,2,1.58
1140,1,500,2,1.14
1870,1,1000,2,0.94
840,1,500,2,0.84
3990,1,500,2,3.99
1040,1,1500,2,0.35
420,1,500,2,0.42
1890,1,500,2,1.89
1180,1,2000,2,0.29
940,1,1000,2,0.47
1030,1,500,2,1.03
1250,1,500,2,1.25
1880,1,500,2,1.88
1740,1,500,2,1.74
1320,1,500,2,1.32
1540,1,500,2,1.54
100,1,1000,2,0.05
4070,1,500,2,4.07
550,1,2000,2,0.14
100,1,500,2,0.1
2460,1,500,2,2.46
580,1,500,2,0.58
4240,1,500,2,4.24
2770,1,1500,2,0.92
100,1,500,2,0.1
1990,1,500,2,1.99
2320,1,500,2,2.32
2880,1,2500,2,0.58
100,1,500,2,0.1
1610,1,500,2,1.61
1090,1,500,2,1.09
860,1,500,2,0.86
990,1,1000,2,0.49
530,1,500,2,0.53
820,1,500,2,0.82
620,1,500,2,0.62
580,1,500,2,0.58
890,1,1000,2,0.45
480,1,500,2,0.48
1080,1,500,2,1.08
1850,1,1000,2,0.93
340,1,500,2,0.34
1960,1,500,2,1.96
610,1,500,2,0.61
100,1,500,2,0.1
1160,1,2000,2,0.29
440,1,500,2,0.44
1880,1,500,2,1.88
180,1,500,2,0.18
750,1,500,2,0.75
440,1,500,2,0.44
1330,1,500,2,1.33
4100,1,2000,2,1.02
100,1,500,2,0.1
1730,1,500,2,1.73
100,1,500,2,0.1
1120,1,500,2,1.12
1520,1,1000,2,0.76
930,1,2000,2,0.23
100,1,1500,2,0.03
2130,1,500,2,2.13
100,1,500,2,0.1
110,1,500,2,0.11
500,1,500,2,0.5
2670,1,1000,2,1.33
1140,1,500,2,1.14
1160,1,500,2,1.16
1290,1,500,2,1.29
900,1,500,2,0.9
1680,1,500,2,1.68
1660,1,500,2,1.66
1470,1,500,2,1.47
1380,1,1500,2,0.46
420,1,1000,2,0.21
3360,1,500,2,3.36
860,1,500,2,0.86
790,1,500,2,0.79
2190,1,1000,2,1.09
1210,1,1000,2,0.6
1460,1,500,2,1.46
790,1,2000,2,0.2
2290,1,1500,2,0.76
3050,1,500,2,3.05
650,1,500,2,0.65
2800,1,2500,2,0.56
180,1,500,2,0.18
390,1,500,2,0.39
1800,1,1000,2,0.9
1780,1,500,2,1.78
390,1,2000,2,0.1
1900,1,500,2,1.9
4350,1,500,2,4.35
100,1,500,2,0.1
2070,1,500,2,2.07
270,1,500,2,0.27
4920,1,500,2,4.92
3070,1,500,2,3.07
100,1,500,2,0.1
610,1,2500,2,0.12
2830,1,500,2,2.83
590,1,500,2,0.59
560,1,1000,2,0.28
1630,1,500,2,1.63
560,1,500,2,0.56
1350,1,500,2,1.35
580,1,1500,2,0.19
970,1,500,2,0.97
1230,1,500,2,1.23
610,1,1000,2,0.3
290,1,500,2,0.29
730,1,500,2,0.73
720,1,500,2,0.72
710,1,1000,2,0.35
520,1,500,2,0.52
100,1,500,2,0.1
1440,1,500,2,1.44
390,1,500,2,0.39
1140,1,500,2,1.14
500,1,500,2,0.5
2310,1,500,2,2.31
100,1,500,2,0.1
3340,1,1000,2,1.67
720,1,500,2,0.72
100,1,1000,2,0.05
540,1,500,2,0.54
2020,1,500,2,2.02
1940,1,1000,2,0.97
660,1,2000,2,0.17
2440,1,1000,2,1.22
100,1,500,2,0.1
2590,1,500,2,2.59
930,1,2000,2,0.23
400,1,500,2,0.4
720,1,500,2,0.72
470,1,500,2,0.47
1110,1,500,2,1.11
1290,1,500,2,1.29
1630,1,500,2,1.63
2350,1,500,2,2.35
2330,1,500,2,2.33
1410,1,1500,2,0.47
2700,1,500,2,2.7
1860,1,2500,2,0.37
1310,1,500,2,1.31
1280,1,500,2,1.28
3110,1,500,2,3.11
1210,1,500,2,1.21
5410,1,500,2,5.41
1060,1,500,2,1.06
1080,1,500,2,1.08
2600,1,1500,2,0.87
2120,1,500,2,2.12
2020,1,500,2,2.02
1390,1,500,2,1.39
210,1,500,2,0.21
4310,1,500,2,4.31
100,1,2000,2,0.03
1410,1,500,2,1.41
890,1,500,2,0.89
2700,1,500,2,2.7
3880,1,500,2,3.88
110,1,1500,2,0.04
2460,1,500,2,2.46
2460,1,1500,2,0.82
100,1,500,2,0.1
860,1,500,2,0.86
1470,1,2000,2,0.37
2490,1,500,2,2.49
100,1,500,2,0.1
3070,1,1000,2,1.53
1760,1,500,2,1.76
1390,1,500,2,1.39
1730,1,1500,2,0.58
1930,1,1500,2,0.64
2190,1,500,2,2.19
1250,1,1500,2,0.42
1710,1,500,2,1.71
1450,1,500,2,1.45
1810,1,1000,2,0.91
1160,1,1000,2,0.58
2060,1,500,2,2.06
980,1,500,2,0.98
1120,1,500,2,1.12
3040,1,500,2,3.04
740,1,500,2,0.74
1760,1,1000,2,0.88
3110,1,500,2,3.11
3170,1,500,2,3.17
160,1,500,2,0.16
4070,1,2000,2,1.02
1440,1,500,2,1.44
100,1,500,2,0.1
640,1,500,2,0.64
4470,1,2500,2,0.89
100,1,2000,2,0.03
4040,1,1000,2,2.02
240,1,500,2,0.24
2210,1,500,2,2.21
490,1,1500,2,0.16
990,1,500,2,0.99
3110,1,500,2,3.11
3420,1,2500,2,0.68
1360,1,500,2,1.36
100,1,500,2,0.1
2830,1,500,2,2.83
2520,1,500,2,2.52
1310,1,1000,2,0.66
1060,1,500,2,1.06
1900,1,1500,2,0.63
2310,1,500,2,2.31
1330,1,500,2,1.33
1350,1,500,2,1.35
1250,1,500,2,1.25
1380,1,2500,2,0.28
870,1,500,2,0.87
1360,1,500,2,1.36
730,1,500,2,0.73
2690,1,1000,2,1.34
1440,1,500,2,1.44
330,1,2000,2,0.08
890,1,1000,2,0.45
1310,1,500,2,1.31
1790,1,1000,2,0.9
630,1,500,2,0.63
2400,1,500,2,2.4
100,1,2500,2,0.02
2800,1,500,2,2.8
1360,1,500,2,1.36
590,1,1000,2,0.29
2490,1,2500,2,0.5
2380,1,1000,2,1.19
1070,1,500,2,1.07
100,1,1500,2,0.03
920,1,500,2,0.92
1280,1,500,2,1.28
1870,1,500,2,1.87
5030,1,500,2,5.03
120,1,500,2,0.12
1770,1,500,2,1.77
100,1,1500,2,0.03
520,1,500,2,0.52
370,1,500,2,0.37
350,1,500,2,0.35
670,1,500,2,0.67
400,1,500,2,0.4
420,1,500,2,0.42
170,1,500,2,0.17
430,1,1000,2,0.21
300,1,500,2,0.3
470,1,500,2,0.47
320,1,1500,2,0.11
110,1,500,2,0.11
670,1,500,2,0.67
330,1,2000,2,0.08
460,1,1000,2,0.23
400,1,500,2,0.4
180,1,500,2,0.18
640,1,500,2,0.64
380,1,500,2,0.38
370,1,500,2,0.37
380,1,500,2,0.38
100,1,1000,2,0.05
730,1,500,2,0.73
160,1,2000,2,0.04
100,1,500,2,0.1
480,1,500,2,0.48
160,1,500,2,0.16
1250,1,500,2,1.25
680,1,1500,2,0.23
100,1,500,2,0.1
1030,1,500,2,1.03
340,1,500,2,0.34
390,1,2500,2,0.08
100,1,500,2,0.1
430,1,500,2,0.43
230,1,500,2,0.23
290,1,500,2,0.29
290,1,1000,2,0.14
220,1,500,2,0.22
330,1,500,2,0.33
190,1,500,2,0.19
310,1,500,2,0.31
340,1,1000,2,0.17
110,1,500,2,0.11
300,1,500,2,0.3
330,1,1000,2,0.17
100,1,500,2,0.1
310,1,500,2,0.31
240,1,500,2,0.24
100,1,500,2,0.1
380,1,2000,2,0.1
130,1,500,2,0.13
480,1,500,2,0.48
100,1,500,2,0.1
250,1,500,2,0.25
100,1,500,2,0.1
270,1,500,2,0.27
1110,1,2000,2,0.28
100,1,500,2,0.1
610,1,500,2,0.61
100,1,500,2,0.1
290,1,500,2,0.29
410,1,1000,2,0.2
280,1,2000,2,0.07
100,1,1500,2,0.03
650,1,500,2,0.65
100,1,500,2,0.1
100,1,500,2,0.1
210,1,500,2,0.21
710,1,1000,2,0.35
300,1,500,2,0.3
250,1,500,2,0.25
380,1,500,2,0.38
470,1,500,2,0.47
540,1,500,2,0.54
710,1,500,2,0.71
190,1,500,2,0.19
750,1,1500,2,0.25
130,1,1000,2,0.07
630,1,500,2,0.63
330,1,500,2,0.33
330,1,500,2,0.33
590,1,1000,2,0.29
440,1,1000,2,0.22
200,1,500,2,0.2
240,1,2000,2,0.06
610,1,1500,2,0.2
470,1,500,2,0.47
110,1,500,2,0.11
620,1,2500,2,0.12
100,1,500,2,0.1
100,1,500,2,0.1
580,1,1000,2,0.29
310,1,500,2,0.31
120,1,2000,2,0.03
890,1,500,2,0.89
690,1,500,2,0.69
100,1,500,2,0.1
870,1,500,2,0.87
100,1,500,2,0.1
980,1,500,2,0.98
610,1,500,2,0.61
100,1,500,2,0.1
220,1,2500,2,0.04
730,1,500,2,0.73
190,1,500,2,0.19
200,1,1000,2,0.1
170,1,500,2,0.17
110,1,500,2,0.11
250,1,500,2,0.25
190,1,1500,2,0.06
190,1,500,2,0.19
300,1,500,2,0.3
180,1,1000,2,0.09
100,1,500,2,0.1
260,1,500,2,0.26
220,1,500,2,0.22
310,1,1000,2,0.15
200,1,500,2,0.2
100,1,500,2,0.1
440,1,500,2,0.44
180,1,500,2,0.18
220,1,500,2,0.22
100,1,500,2,0.1
800,1,500,2,0.8
100,1,500,2,0.1
790,1,1000,2,0.4
210,1,500,2,0.21
100,1,1000,2,0.05
210,1,500,2,0.21
550,1,500,2,0.55
380,1,1000,2,0.19
160,1,2000,2,0.04
350,1,1000,2,0.17
100,1,500,2,0.1
480,1,500,2,0.48
330,1,2000,2,0.08
110,1,500,2,0.11
180,1,500,2,0.18
100,1,500,2,0.1
550,1,500,2,0.55
430,1,500,2,0.43
680,1,500,2,0.68
630,1,500,2,0.63
390,1,500,2,0.39
270,1,1500,2,0.09
930,1,500,2,0.93
590,1,2500,2,0.12
430,1,500,2,0.43
200,1,500,2,0.2
700,1,500,2,0.7
550,1,500,2,0.55
680,1,500,2,0.68
240,1,500,2,0.24
280,1,500,2,0.28
980,1,1500,2,0.33
310,1,500,2,0.31
470,1,500,2,0.47
600,1,500,2,0.6
100,1,500,2,0.1
570,1,500,2,0.57
100,1,2000,2,0.03
440,1,500,2,0.44
380,1,500,2,0.38
1180,1,500,2,1.18
870,1,500,2,0.87
100,1,1500,2,0.03
640,1,500,2,0.64
900,1,1500,2,0.3
100,1,500,2,0.1
270,1,500,2,0.27
410,1,2000,2,0.1
720,1,500,2,0.72
100,1,500,2,0.1
1030,1,1000,2,0.52
500,1,500,2,0.5
440,1,500,2,0.44
530,1,1500,2,0.18
390,1,1500,2,0.13
490,1,500,2,0.49
280,1,1500,2,0.09
320,1,500,2,0.32
600,1,500,2,0.6
680,1,1000,2,0.34
200,1,1000,2,0.1
730,1,500,2,0.73
550,1,500,2,0.55
360,1,500,2,0.36
450,1,500,2,0.45
180,1,500,2,0.18
450,1,1000,2,0.23
300,1,500,2,0.3
670,1,500,2,0.67
110,1,500,2,0.11
1190,1,500,2,1.19
540,1,500,2,0.54
100,1,500,2,0.1
200,1,500,2,0.2
880,1,2500,2,0.18
100,1,2000,2,0.03
1100,1,1000,2,0.55
100,1,500,2,0.1
1150,1,500,2,1.15
100,1,1500,2,0.03
360,1,500,2,0.36
670,1,500,2,0.67
770,1,2500,2,0.15
430,1,500,2,0.43
100,1,500,2,0.1
900,1,500,2,0.9
650,1,500,2,0.65
370,1,1000,2,0.18
330,1,500,2,0.33
390,1,1500,2,0.13
630,1,500,2,0.63
390,1,500,2,0.39
380,1,500,2,0.38
270,1,500,2,0.27
480,1,2500,2,0.1
230,1,500,2,0.23
490,1,500,2,0.49
180,1,500,2,0.18
840,1,1000,2,0.42
400,1,500,2,0.4
110,1,2000,2,0.03
320,1,1000,2,0.16
370,1,500,2,0.37
490,1,1000,2,0.24
210,1,500,2,0.21
1250,1,500,2,1.25
100,1,2500,2,0.02
660,1,500,2,0.66
560,1,500,2,0.56
210,1,1000,2,0.1
610,1,2500,2,0.12
480,1,1000,2,0.24
290,1,500,2,0.29
100,1,1500,2,0.03
290,1,500,2,0.29
270,1,500,2,0.27
710,1,500,2,0.71
1590,1,500,2,1.59
100,1,500,2,0.1
750,1,500,2,0.75
100,1,1500,2,0.03
550,1,500,2,0.55
610,1,500,2,0.61
480,1,500,2,0.48
420,1,500,2,0.42
750,1,500,2,0.75
540,1,500,2,0.54
290,1,500,2,0.29
620,1,1000,2,0.31
560,1,500,2,0.56
1590,1,500,2,1.59
590,1,1500,2,0.2
150,1,500,2,0.15
1000,1,500,2,1
290,1,2000,2,0.07
780,1,1000,2,0.39
290,1,500,2,0.29
670,1,500,2,0.67
1700,1,500,2,1.7
680,1,500,2,0.68
670,1,500,2,0.67
660,1,500,2,0.66
100,1,1000,2,0.05
2900,1,500,2,2.9
450,1,2000,2,0.11
100,1,500,2,0.1
1310,1,500,2,1.31
370,1,500,2,0.37
1920,1,500,2,1.92
1050,1,1500,2,0.35
100,1,500,2,0.1
900,1,500,2,0.9
570,1,500,2,0.57
1020,1,2500,2,0.2
100,1,500,2,0.1
1110,1,500,2,1.11
290,1,500,2,0.29
410,1,500,2,0.41
560,1,1000,2,0.28
380,1,500,2,0.38
320,1,500,2,0.32
300,1,500,2,0.3
270,1,500,2,0.27
1020,1,1000,2,0.51
250,1,500,2,0.25
530,1,500,2,0.53
400,1,1000,2,0.2
120,1,500,2,0.12
710,1,500,2,0.71
290,1,500,2,0.29
100,1,500,2,0.1
600,1,2000,2,0.15
290,1,500,2,0.29
420,1,500,2,0.42
100,1,500,2,0.1
310,1,500,2,0.31
250,1,500,2,0.25
740,1,500,2,0.74
780,1,2000,2,0.2
100,1,500,2,0.1
750,1,500,2,0.75
100,1,500,2,0.1
820,1,500,2,0.82
510,1,1000,2,0.26
390,1,2000,2,0.1
100,1,1500,2,0.03
1700,1,500,2,1.7
100,1,500,2,0.1
100,1,500,2,0.1
290,1,500,2,0.29
1060,1,1000,2,0.53
550,1,500,2,0.55
490,1,500,2,0.49
530,1,500,2,0.53
390,1,500,2,0.39
680,1,500,2,0.68
840,1,500,2,0.84
410,1,500,2,0.41
970,1,1500,2,0.32
330,1,1000,2,0.17
750,1,500,2,0.75
490,1,500,2,0.49
360,1,500,2,0.36
1370,1,1000,2,0.69
530,1,1000,2,0.27
290,1,500,2,0.29
270,1,2000,2,0.07
950,1,1500,2,0.32
540,1,500,2,0.54
320,1,500,2,0.32
1580,1,2500,2,0.32
100,1,500,2,0.1
130,1,500,2,0.13
1070,1,1000,2,0.54
690,1,500,2,0.69
190,1,2000,2,0.05
830,1,500,2,0.83
1090,1,500,2,1.09
100,1,500,2,0.1
1560,1,500,2,1.56
100,1,500,2,0.1
1560,1,500,2,1.56
1070,1,500,2,1.07
100,1,500,2,0.1
210,1,2500,2,0.04
2160,1,500,2,2.16
290,1,500,2,0.29
410,1,1000,2,0.2
300,1,500,2,0.3
180,1,500,2,0.18
380,1,500,2,0.38
290,1,1500,2,0.1
270,1,500,2,0.27
650,1,500,2,0.65
640,1,1000,2,0.32
120,1,500,2,0.12
310,1,500,2,0.31
440,1,500,2,0.44
560,1,1000,2,0.28
220,1,500,2,0.22
100,1,500,2,0.1
500,1,500,2,0.5
250,1,500,2,0.25
450,1,500,2,0.45
190,1,500,2,0.19
1660,1,500,2,1.66
100,1,500,2,0.1
850,1,1000,2,0.42
420,1,500,2,0.42
100,1,1000,2,0.05
240,1,500,2,0.24
860,1,500,2,0.86
350,1,1000,2,0.17
210,1,2000,2,0.05
450,1,1000,2,0.23
100,1,500,2,0.1
720,1,500,2,0.72
440,1,2000,2,0.11
270,1,500,2,0.27
200,1,500,2,0.2
180,1,500,2,0.18
590,1,500,2,0.59
660,1,500,2,0.66
1140,1,500,2,1.14
1140,1,500,2,1.14
510,1,500,2,0.51
540,1,1500,2,0.18
820,1,500,2,0.82
980,1,2500,2,0.2
1130,1,500,2,1.13
620,1,500,2,0.62
990,1,500,2,0.99
560,1,500,2,0.56
1790,1,500,2,1.79
510,1,500,2,0.51
440,1,500,2,0.44
1120,1,1500,2,0.37
530,1,500,2,0.53
1230,1,500,2,1.23
960,1,500,2,0.96
120,1,500,2,0.12
1360,1,500,2,1.36
100,1,2000,2,0.03
780,1,500,2,0.78
1070,1,500,2,1.07
1670,1,500,2,1.67
1420,1,500,2,1.42
100,1,1500,2,0.03
1460,1,500,2,1.46
1540,1,1500,2,0.51
100,1,500,2,0.1
580,1,500,2,0.58
1220,1,2000,2,0.3
1000,1,500,2,1
100,1,500,2,0.1
1260,1,1000,2,0.63
760,1,500,2,0.76
460,1,500,2,0.46
1080,1,1500,2,0.36
550,1,1500,2,0.18
600,1,500,2,0.6
650,1,1500,2,0.22
830,1,500,2,0.83
730,1,500,2,0.73
1030,1,1000,2,0.52
290,1,1000,2,0.14
1730,1,500,2,1.73
470,1,500,2,0.47
1340,1,500,2,1.34
1030,1,500,2,1.03
250,1,500,2,0.25
780,1,1000,2,0.39
1000,1,500,2,1
1320,1,500,2,1.32
110,1,500,2,0.11
1490,1,500,2,1.49
950,1,500,2,0.95
100,1,500,2,0.1
310,1,500,2,0.31
2140,1,2500,2,0.43
100,1,2000,2,0.03
1470,1,1000,2,0.73
100,1,500,2,0.1
1130,1,500,2,1.13
130,1,1500,2,0.04
280,1,500,2,0.28
2620,1,500,2,2.62
1870,1,2500,2,0.37
880,1,500,2,0.88
100,1,500,2,0.1
1710,1,500,2,1.71
750,1,500,2,0.75
740,1,1000,2,0.37
690,1,500,2,0.69
840,1,1500,2,0.28
530,1,500,2,0.53
650,1,500,2,0.65
980,1,500,2,0.98
670,1,500,2,0.67
580,1,2500,2,0.12
340,1,500,2,0.34
830,1,500,2,0.83
500,1,500,2,0.5
1860,1,1000,2,0.93
620,1,500,2,0.62
320,1,2000,2,0.08
510,1,1000,2,0.26
930,1,500,2,0.93
1400,1,1000,2,0.7
330,1,500,2,0.33
1050,1,500,2,1.05
100,1,2500,2,0.02
1500,1,500,2,1.5
560,1,500,2,0.56
350,1,1000,2,0.17
1060,1,2500,2,0.21
700,1,1000,2,0.35
500,1,500,2,0.5
100,1,1500,2,0.03
560,1,500,2,0.56
740,1,500,2,0.74
630,1,500,2,0.63
4760,1,500,2,4.76
100,1,500,2,0.1
880,1,500,2,0.88
100,1,1500,2,0.03
11977310,1,1500,2,3992.44
13102880,1,1000,2,6551.44
20674880,1,2500,2,4134.98
13720140,1,2500,2,2744.03
22953670,1,2500,2,4590.73
14887280,1,1500,2,4962.43
22891830,1,2000,2,5722.96
19651660,1,1000,2,9825.83
26069770,1,2000,2,6517.44
11316230,1,2500,2,2263.25
12245060,1,1500,2,4081.69
13741920,1,2500,2,2748.38
17855250,1,1000,2,8927.62
18354890,1,2000,2,4588.72
13825750,1,2500,2,2765.15
15878530,1,2500,2,3175.71
15500800,1,1500,2,5166.93
17438020,1,500,2,17438.02
16702800,1,1500,2,5567.6
20962960,1,2000,2,5240.74
16896120,1,2500,2,3379.22
11780420,1,2000,2,2945.11
11120670,1,500,2,11120.67
19450510,1,2000,2,4862.63
24608080,1,2500,2,4921.62
9915450,1,2500,2,1983.09
11138730,1,1500,2,3712.91
14054290,1,1000,2,7027.15
14470270,1,1500,2,4823.42
21542880,1,2500,2,4308.58
14130430,1,2000,2,3532.61
12112780,1,2500,2,2422.56
17063140,1,2500,2,3412.63
13266630,1,2500,2,2653.33
15432060,1,2500,2,3086.41
10883290,1,2500,2,2176.66
22196070,1,2000,2,5549.02
13838050,1,1000,2,6919.02
10720120,1,1500,2,3573.37
9907920,1,2000,2,2476.98
13509480,1,500,2,13509.48
13643950,1,2500,2,2728.79
13467070,1,1000,2,6733.53
14667690,1,2000,2,3666.92
20391590,1,2500,2,4078.32
24287050,1,1000,2,12143.52
12730420,1,2500,2,2546.08
16732890,1,2500,2,3346.58
14617490,1,500,2,14617.49
15741970,1,2500,2,3148.39
23469400,1,2000,2,5867.35
16126000,1,2500,2,3225.2
15521880,1,2000,2,3880.47
10830110,1,2500,2,2166.02
13602770,1,1500,2,4534.26
16083090,1,2000,2,4020.77
14900070,1,2000,2,3725.02
21387290,1,2000,2,5346.82
25473700,1,1500,2,8491.23
12409270,1,1500,2,4136.42
13647230,1,2000,2,3411.81
11524290,1,2000,2,2881.07
12956040,1,2500,2,2591.21
13441560,1,2000,2,3360.39
18489820,1,1500,2,6163.27
19136000,1,1500,2,6378.67
16629890,1,2000,2,4157.47
17469920,1,2500,2,3493.98
14620670,1,2000,2,3655.17
13472990,1,2500,2,2694.6
10803330,1,2000,2,2700.83
18837140,1,2500,2,3767.43
21012950,1,2500,2,4202.59
16742080,1,2000,2,4185.52
20892700,1,1500,2,6964.23
12767830,1,2000,2,3191.96
16241000,1,1500,2,5413.67
10256540,1,1500,2,3418.85
11772290,1,2500,2,2354.46
19056510,1,1000,2,9528.25
10252000,1,2000,2,2563
21473020,1,500,2,21473.02
26141800,1,1000,2,13070.9
14542970,1,1000,2,7271.48
16431419,1,2500,2,3286.28
13778050,1,2000,2,3444.51
13442490,1,1500,2,4480.83
14082080,1,2500,2,2816.42
16112580,1,1000,2,8056.29
14996710,1,2500,2,2999.34
14917540,1,2500,2,2983.51
12549660,1,2000,2,3137.41
11753860,1,1000,2,5876.93
20641600,1,2000,2,5160.4
15613570,1,2000,2,3903.39
15282240,1,2500,2,3056.45
18563060,1,500,2,18563.06
18931520,1,2000,2,4732.88
17722010,1,2000,2,4430.5
14225310,1,2500,2,2845.06
18157510,1,2500,2,3631.5
11669470,1,2000,2,2917.37
16999540,1,2500,2,3399.91
16435710,1,2500,2,3287.14
13675980,1,2000,2,3418.99
12139160,1,1500,2,4046.39
18535190,1,1000,2,9267.59
13091810,1,2000,2,3272.95
9806890,1,1000,2,4903.44
13962650,1,1500,2,4654.22
15170370,1,1500,2,5056.79
15404770,1,2000,2,3851.19
13674610,1,1500,2,4558.2
15662740,1,1000,2,7831.37
16536990,1,2500,2,3307.4
15479100,1,1000,2,7739.55
14635290,1,2500,2,2927.06
10402800,1,2000,2,2600.7
9607100,1,2500,2,1921.42
19398010,1,2500,2,3879.6
15781190,1,2000,2,3945.3
21913270,1,2000,2,5478.32
10642970,1,2000,2,2660.74
22269380,1,1000,2,11134.69
11623040,1,2500,2,2324.61
10952380,1,2000,2,2738.09
10297570,1,1000,2,5148.78
11951900,1,500,2,11951.9
21470920,1,1000,2,10735.46
16428119,1,2000,2,4107.03
10628480,1,2500,2,2125.7
26944920,1,2500,2,5388.98
15064020,1,2000,2,3766.01
16492610,1,1000,2,8246.31
13028900,1,1500,2,4342.97
21916270,1,1500,2,7305.42
17220580,1,2000,2,4305.15
12476960,1,2500,2,2495.39
12754210,1,1500,2,4251.4
16953030,1,1500,2,5651.01
20649510,1,1000,2,10324.75
18008970,1,1500,2,6002.99
12005750,1,2500,2,2401.15
13323900,1,2500,2,2664.78
22029390,1,2500,2,4405.88
21396580,1,1500,2,7132.19
9989360,1,2500,2,1997.87
18338540,1,2500,2,3667.71
17714240,1,2500,2,3542.85
17863430,1,2500,2,3572.69
12320190,1,500,2,12320.19
18697320,1,1500,2,6232.44
12217600,1,2500,2,2443.52
22314970,1,2500,2,4462.99
24935640,1,2000,2,6233.91
27093350,1,1500,2,9031.12
10646190,1,1000,2,5323.1
14619570,1,1500,2,4873.19
13054280,1,2500,2,2610.86
13126360,1,1500,2,4375.45
16511180,1,500,2,16511.18
16438060,1,2000,2,4109.52
16780660,1,1000,2,8390.33
13639780,1,2500,2,2727.96
16954360,1,2000,2,4238.59
12574040,1,1000,2,6287.02
15630020,1,1500,2,5210.01
20366900,1,1500,2,6788.97
16453210,1,1500,2,5484.4
25622430,1,2500,2,5124.49
17543850,1,2000,2,4385.96
14377740,1,2000,2,3594.43
13865220,1,500,2,13865.22
13639190,1,1000,2,6819.6
17396390,1,1000,2,8698.19
12022570,1,2000,2,3005.64
19826560,1,2000,2,4956.64
17342200,1,1500,2,5780.73
11710580,1,1500,2,3903.53
24554160,1,500,2,24554.16
10957790,1,1500,2,3652.6
15851610,1,1500,2,5283.87
15468650,1,2000,2,3867.16
12304510,1,2000,2,3076.13
10375700,1,2500,2,2075.14
13988410,1,2500,2,2797.68
12041190,1,1000,2,6020.6
18613050,1,2500,2,3722.61
14804570,1,1000,2,7402.28
10700220,1,2500,2,2140.04
12296270,1,2500,2,2459.25
13115270,1,2500,2,2623.05
14048630,1,2000,2,3512.16
19072880,1,2500,2,3814.58
12807520,1,2500,2,2561.5
12951660,1,500,2,12951.66
12808890,1,2500,2,2561.78
12959840,1,2000,2,3239.96
15593990,1,2500,2,3118.8
27406150,1,2000,2,6851.54
15201300,1,1000,2,7600.65
11154830,1,2500,2,2230.97
17572710,1,1500,2,5857.57
12866560,1,1500,2,4288.85
15665530,1,500,2,15665.53
18637970,1,2000,2,4659.49
19401740,1,2500,2,3880.35
19134760,1,2000,2,4783.69
13920160,1,2000,2,3480.04
15561110,1,2500,2,3112.22
12156240,1,2000,2,3039.06
12916850,1,1000,2,6458.43
11292600,1,1000,2,5646.3
19642080,1,1500,2,6547.36
13227860,1,2000,2,3306.97
22720440,1,1500,2,7573.48
11477330,1,1500,2,3825.78
10564620,1,1500,2,3521.54
22995100,1,2500,2,4599.02
13527810,1,2000,2,3381.95
18143410,1,2000,2,4535.85
11236920,1,2000,2,2809.23
11092360,1,2000,2,2773.09
15426500,1,1500,2,5142.17
12816350,1,2000,2,3204.09
12265700,1,1000,2,6132.85
15488320,1,2500,2,3097.66
14582280,1,2500,2,2916.46
14888510,1,2500,2,2977.7
19674270,1,500,2,19674.27
27775360,1,2500,2,5555.07
9814630,1,1500,2,3271.54
14114620,1,1500,2,4704.87
11081370,1,2500,2,2216.27
21221400,1,2500,2,4244.28
10989490,1,1000,2,5494.74
19790440,1,2500,2,3958.09
23472070,1,1500,2,7824.02
12172010,1,2500,2,2434.4
14207190,1,2500,2,2841.44
12230770,1,2000,2,3057.69
11656880,1,2500,2,2331.38
15281730,1,500,2,15281.73
10512010,1,500,2,10512.01
13790890,1,1500,2,4596.96
21980,35,500,2,21.98
9750,35,2000,2,2.44
17800,35,500,2,17.8
11350,35,2500,2,2.27
22110,35,500,2,22.11
20580,35,500,2,20.58
18230,35,2000,2,4.56
160670,7,2500,2,32.13
210,1,2500,2,0.04
6034500,1,2500,2,1206.9
18140,1,500,2,18.14
18270,1,1000,2,9.13
18060,1,500,2,18.06
18560,1,500,2,18.56
17970,1,500,2,17.97
17960,1,1500,2,5.99
18020,1,500,2,18.02
18390,1,1000,2,9.2
17440,1,1500,2,5.81
18950,1,500,2,18.95
17910,1,500,2,17.91
17920,1,500,2,17.92
18610,1,500,2,18.61
18620,1,2000,2,4.66
17970,1,500,2,17.97
17810,1,500,2,17.81
18560,1,500,2,18.56
18220,1,500,2,18.22
18140,1,500,2,18.14
18300,1,1000,2,9.15
18780,1,500,2,18.78
17930,1,500,2,17.93
17950,1,500,2,17.95
18160,1,500,2,18.16
17930,1,1000,2,8.96
18330,1,500,2,18.33
17820,1,500,2,17.82
18330,1,1500,2,6.11
18570,1,500,2,18.57
18550,1,1000,2,9.28
18660,1,500,2,18.66
18650,1,500,2,18.65
17870,1,2000,2,4.47
18900,1,2500,2,3.78
